"DocumentDate"	"SalePrice"	"PropertyID"	"PropertyType"	"ym"	"zhvi_px"	"zhvi_idx"	"AdjSalePrice"	"NbrLivingUnits"	"SqFtLot"	"SqFtTotLiving"	"SqFtFinBasement"	"Bathrooms"	"Bedrooms"	"BldgGrade"	"YrBuilt"	"YrRenovated"	"TrafficNoise"	"LandVal"	"ImpsVal"	"ZipCode"	"NewConstruction"
"7280"	"2006-12-07"	275083	2407000005	"Single Family"	"2006-12-01"	423400	0.972886029411765	282749	1	9990	940	140	1	2	6	1942	0	0	103000	110000	98146	FALSE
"7281"	"2006-12-26"	263000	2407000130	"Single Family"	"2006-12-01"	423400	0.972886029411765	270330	1	8775	1420	610	1	3	6	1942	0	0	97000	122000	98146	FALSE
"7282"	"2007-06-28"	299950	2407000405	"Single Family"	"2007-06-01"	433200	0.995404411764706	301335	1	7486	1080	90	1	3	6	1942	0	0	91000	96000	98146	FALSE
"7283"	"2006-06-28"	235000	2407000440	"Single Family"	"2006-06-01"	404400	0.929227941176471	252898	1	7800	1600	800	1.75	3	6	1942	0	2	86000	159000	98168	FALSE
"7284"	"2007-03-19"	290000	2407000440	"Single Family"	"2007-03-01"	429600	0.987132352941177	293780	1	7800	1600	800	1.75	3	6	1942	0	2	86000	159000	98168	FALSE
"7285"	"2007-02-12"	145000	2407000455	"Single Family"	"2007-02-01"	427800	0.982996323529412	147508	1	7800	1520	700	1	3	6	1942	0	2	86000	118000	98168	FALSE
"7286"	"2006-05-05"	464950	2407900080	"Single Family"	"2006-05-01"	400600	0.920496323529412	505108	1	4816	2950	0	2.5	4	7	2006	0	0	143000	254000	98059	TRUE
"7287"	"2006-10-10"	483416	2407900200	"Single Family"	"2006-10-01"	418300	0.961167279411765	502947	1	4836	2950	0	2.5	4	7	2006	0	0	143000	276000	98059	TRUE
"7288"	"2006-09-28"	391950	2407900270	"Single Family"	"2006-09-01"	414800	0.953125	411226	1	4103	1750	0	2.5	4	7	2006	0	0	143000	206000	98059	TRUE
"7289"	"2006-07-11"	374950	2407900280	"Single Family"	"2006-07-01"	407700	0.936810661764706	400241	1	4594	1860	0	2.5	3	7	2006	0	0	143000	212000	98059	TRUE
"7290"	"2006-04-03"	459950	2407900300	"Single Family"	"2006-04-01"	396500	0.911075367647059	504843	1	4530	2950	0	2.5	4	7	2006	0	0	143000	276000	98059	TRUE
"7291"	"2006-04-06"	451950	2407900320	"Single Family"	"2006-04-01"	396500	0.911075367647059	496062	1	4874	2730	0	2.75	5	7	2006	0	0	143000	264000	98059	TRUE
"7292"	"2006-03-10"	387050	2407900410	"Single Family"	"2006-03-01"	392100	0.900965073529412	429595	1	3600	1860	0	2.5	3	7	2006	0	0	143000	212000	98059	TRUE
"7293"	"2006-05-18"	444555	2407900430	"Single Family"	"2006-05-01"	400600	0.920496323529412	482951	1	5542	2250	0	2.5	4	8	2006	0	0	143000	268000	98059	TRUE
"7294"	"2008-04-15"	500000	2407900500	"Single Family"	"2008-04-01"	411700	0.946001838235294	528540	1	5489	2660	0	2.5	4	8	2007	0	0	143000	299000	98059	FALSE
"7295"	"2009-07-23"	450000	2407900520	"Single Family"	"2009-07-01"	354400	0.814338235294118	552596	1	9866	2480	0	2.5	3	9	1995	0	0	158000	293000	98059	FALSE
"7296"	"2006-09-15"	389450	2407900540	"Single Family"	"2006-09-01"	414800	0.953125	408603	1	4436	1860	0	2.5	3	7	2006	0	0	143000	212000	98059	TRUE
"7297"	"2006-12-12"	428950	2407900550	"Single Family"	"2006-12-01"	423400	0.972886029411765	440905	1	5000	2230	580	2.5	4	7	2006	0	0	143000	233000	98059	TRUE
"7298"	"2006-08-22"	418450	2407900580	"Single Family"	"2006-08-01"	411100	0.944623161764706	442981	1	5117	2230	580	2.5	4	7	2006	0	0	143000	233000	98059	TRUE
"7299"	"2006-09-26"	400950	2407900630	"Single Family"	"2006-09-01"	414800	0.953125	420669	1	4637	1750	0	2.5	4	7	2006	0	0	143000	206000	98059	TRUE
"7300"	"2007-11-19"	400000	2408800120	"Single Family"	"2007-11-01"	428400	0.984375	406349	1	49658	2140	0	1.75	4	7	1959	0	1	104000	202000	98051	FALSE
"7301"	"2007-03-15"	719500	2409500505	"Single Family"	"2007-03-01"	429600	0.987132352941177	728879	1	5350	2180	880	2.5	4	8	1963	0	0	273000	580000	98115	FALSE
"7302"	"2013-08-19"	274000	2413300070	"Single Family"	"2013-08-01"	374300	0.860064338235294	318581	1	6650	2220	660	2.25	4	8	1977	0	0	75000	220000	98003	FALSE
"7303"	"2008-06-19"	304500	2413300160	"Single Family"	"2008-06-01"	403200	0.926470588235294	328667	1	9482	2150	730	2.75	5	8	1978	0	0	75000	182000	98003	FALSE
"7304"	"2006-09-18"	399950	2413300260	"Single Family"	"2006-09-01"	414800	0.953125	419620	1	7878	1640	0	1.75	4	8	1978	0	0	75000	221000	98003	FALSE
"7305"	"2007-02-02"	805000	2413700010	"Single Family"	"2007-02-01"	427800	0.982996323529412	818925	1	8314	3370	0	2.5	4	9	2000	0	0	226000	439000	98074	FALSE
"7306"	"2011-02-07"	471100	2413900010	"Single Family"	"2011-02-01"	325000	0.746783088235294	630839	1	22464	2450	730	2.5	3	8	1977	0	1	244000	323000	98052	FALSE
"7307"	"2007-07-10"	670000	2413900050	"Single Family"	"2007-07-01"	434200	0.997702205882353	671543	1	15143	3410	0	2	4	8	1972	1987	0	245000	408000	98052	FALSE
"7308"	"2012-10-05"	495000	2413900050	"Single Family"	"2012-10-01"	332400	0.763786764705882	648087	1	15143	3410	0	2	4	8	1972	1987	0	245000	408000	98052	FALSE
"7309"	"2010-04-21"	599000	2413910030	"Single Family"	"2010-04-01"	349100	0.802159926470588	746734	1	43093	2510	0	2.75	3	8	1924	0	1	255000	311000	98053	FALSE
"7310"	"2006-08-15"	345000	2414600020	"Single Family"	"2006-08-01"	411100	0.944623161764706	365225	1	9151	1140	0	2	4	6	1933	0	1	75000	107000	98146	FALSE
"7311"	"2006-04-25"	299000	2414600071	"Single Family"	"2006-04-01"	396500	0.911075367647059	328184	1	8113	2020	1010	1.75	3	7	1961	0	0	77000	145000	98146	FALSE
"7312"	"2006-04-11"	305000	2414600075	"Single Family"	"2006-04-01"	396500	0.911075367647059	334769	1	7647	2130	830	1.75	4	7	1962	0	1	72000	155000	98146	FALSE
"7313"	"2007-07-02"	490000	2414600075	"Single Family"	"2007-07-01"	434200	0.997702205882353	491129	1	7647	2130	830	1.75	4	7	1962	0	1	72000	155000	98146	FALSE
"7314"	"2006-08-16"	386000	2414600125	"Single Family"	"2006-08-01"	411100	0.944623161764706	408629	1	8249	1980	880	1.75	5	6	1961	0	1	73000	127000	98146	FALSE
"7315"	"2007-03-15"	304000	2414600161	"Single Family"	"2007-03-01"	429600	0.987132352941177	307963	1	7543	2100	0	2.75	6	6	1942	0	0	69000	97000	98146	FALSE
"7316"	"2006-03-01"	175000	2414600252	"Single Family"	"2006-03-01"	392100	0.900965073529412	194236	1	9918	1250	360	1	2	6	1941	1998	1	75000	124000	98146	FALSE
"7318"	"2007-07-10"	230000	2414600366	"Single Family"	"2007-07-01"	434200	0.997702205882353	230530	1	7140	920	200	2	2	6	1930	0	1	72000	89000	98146	FALSE
"7319"	"2006-03-24"	267000	2414600381	"Single Family"	"2006-03-01"	392100	0.900965073529412	296349	1	7580	1020	0	1.75	2	6	1942	0	1	72000	157000	98146	FALSE
"7320"	"2006-04-14"	291500	2414600400	"Single Family"	"2006-04-01"	396500	0.911075367647059	319952	1	7570	1190	0	2	2	6	1939	0	0	76000	105000	98146	FALSE
"7321"	"2007-05-18"	485000	2417100060	"Single Family"	"2007-05-01"	432100	0.992876838235294	488480	1	6750	1500	0	1	3	8	1954	0	0	239000	184000	98177	FALSE
"7322"	"2010-07-30"	285000	2419600035	"Single Family"	"2010-07-01"	342800	0.787683823529412	361820	1	9300	1460	0	1	3	7	1954	0	0	190000	181000	98133	FALSE
"7323"	"2011-02-17"	279950	2419600075	"Single Family"	"2011-02-01"	325000	0.746783088235294	374875	1	6360	1480	0	1.75	3	7	1954	0	0	172000	248000	98133	FALSE
"7328"	"2006-07-28"	707000	2419950020	"Single Family"	"2006-07-01"	407700	0.936810661764706	754688	1	7132	2460	0	2.5	4	9	2003	0	0	241000	443000	98033	FALSE
"7329"	"2007-11-27"	305000	2420069003	"Single Family"	"2007-11-01"	428400	0.984375	309841	1	79993	1620	0	2.5	3	6	1960	0	0	142000	147000	98022	FALSE
"7330"	"2010-02-08"	148000	2420069026	"Single Family"	"2010-02-01"	350900	0.806295955882353	183555	1	8668	740	0	1	2	5	1908	0	2	74000	54000	98022	FALSE
"7331"	"2007-01-03"	249950	2420069193	"Single Family"	"2007-01-01"	425600	0.977941176470588	255588	1	5000	1010	0	1	3	7	1918	0	0	71000	107000	98022	FALSE
"7332"	"2006-03-27"	244000	2420069298	"Single Family"	"2006-03-01"	392100	0.900965073529412	270821	1	5490	1360	470	2	4	7	1985	0	0	72000	120000	98022	FALSE
"7333"	"2006-04-12"	227000	2420069331	"Single Family"	"2006-04-01"	396500	0.911075367647059	249156	1	8890	1190	0	1	3	7	1960	0	0	83000	107000	98022	FALSE
"7334"	"2007-05-14"	235000	2420069333	"Single Family"	"2007-05-01"	432100	0.992876838235294	236686	1	9735	1380	0	2	3	7	1931	2012	0	86000	166300	98022	FALSE
"7335"	"2006-06-07"	312000	2421039117	"Single Family"	"2006-06-01"	404400	0.929227941176471	335763	1	8959	2030	0	2.5	4	8	1994	0	0	54000	195000	98023	FALSE
"7336"	"2006-10-26"	605000	2421059125	"Single Family"	"2006-10-01"	418300	0.961167279411765	629443	1	213444	2880	740	2.5	4	8	1984	0	0	234000	278000	98092	FALSE
"7337"	"2007-04-27"	637500	2422029098	"Single Family"	"2007-04-01"	430900	0.990119485294118	643862	1	54885	2193	600	2.5	3	8	1993	0	0	113000	231000	98070	FALSE
"7338"	"2009-03-19"	336000	2422029136	"Single Family"	"2009-03-01"	369800	0.849724264705882	395422	1	52225	1260	0	1	3	6	1994	0	0	108000	174000	98070	FALSE
"7339"	"2013-10-29"	350000	2422049001	"Single Family"	"2013-10-01"	380400	0.874080882352941	400421	1	12975	2290	0	2	4	8	1907	0	0	132000	202000	98030	FALSE
"7340"	"2007-06-01"	526000	2422049107	"Single Family"	"2007-06-01"	433200	0.995404411764706	528428	1	13515	2250	100	1.75	4	8	1940	0	0	135000	183000	98030	FALSE
"7341"	"2007-02-01"	356000	2422059111	"Single Family"	"2007-02-01"	427800	0.982996323529412	362158	1	60960	1860	720	1.5	3	7	1967	0	0	0	0	98042	FALSE
"7342"	"2006-04-27"	219950	2422059141	"Single Family"	"2006-04-01"	396500	0.911075367647059	241418	1	12035	980	0	1	2	6	1967	2007	1	82000	125000	98042	FALSE
"7343"	"2006-10-26"	285950	2422059141	"Single Family"	"2006-10-01"	418300	0.961167279411765	297503	1	12035	980	0	1	2	6	1967	2007	1	82000	125000	98042	FALSE
"7344"	"2006-11-21"	392802	2423010150	"Single Family"	"2006-11-01"	421200	0.967830882352941	405858	1	7500	1820	0	2.25	4	7	1976	0	0	241000	198000	98033	FALSE
"7345"	"2006-06-02"	405000	2423020330	"Single Family"	"2006-06-01"	404400	0.929227941176471	435846	1	7416	1330	0	1.75	3	7	1977	0	0	241000	189000	98033	FALSE
"7346"	"2012-03-21"	343000	2423029226	"Single Family"	"2012-03-01"	313600	0.720588235294118	476000	1	55543	3100	500	3	4	8	1958	0	0	113000	351000	98070	FALSE
"7347"	"2006-10-04"	473000	2423069018	"Single Family"	"2006-10-01"	418300	0.961167279411765	492110	1	37577	1940	0	2	3	7	1975	2004	1	151000	286000	98027	FALSE
"7349"	"2006-06-20"	549500	2423069143	"Single Family"	"2006-06-01"	404400	0.929227941176471	591351	1	55321	2660	780	2.25	4	8	1971	0	0	174000	300000	98027	FALSE
"7350"	"2008-08-28"	760000	2423069171	"Single Family"	"2008-08-01"	397900	0.914292279411765	831244	1	51836	3610	0	2.5	4	10	1988	0	0	210000	545000	98027	FALSE
"7351"	"2009-09-18"	399000	2423069174	"Single Family"	"2009-09-01"	351800	0.808363970588235	493590	1	18725	2250	910	1.75	3	7	1928	2009	1	115000	293000	98027	FALSE
"7352"	"2007-05-02"	471000	2424000130	"Single Family"	"2007-05-01"	432100	0.992876838235294	474379	1	29161	1880	630	2.5	4	8	1967	0	0	230000	231000	98059	FALSE
"7353"	"2006-11-10"	480000	2424000260	"Single Family"	"2006-11-01"	421200	0.967830882352941	495954	1	17950	1990	650	2.75	4	7	1973	0	1	220000	180000	98059	FALSE
"7354"	"2006-03-01"	530000	2424000300	"Single Family"	"2006-03-01"	392100	0.900965073529412	588258	1	15000	3530	1760	2.75	5	8	1991	0	0	230000	304000	98059	FALSE
"7355"	"2007-11-19"	472500	2424000350	"Single Family"	"2007-11-01"	428400	0.984375	480000	1	18702	1990	960	2	4	8	1973	0	0	230000	192000	98059	FALSE
"7358"	"2007-07-16"	319950	2424039040	"Townhouse"	"2007-07-01"	434200	0.997702205882353	320687	1	1965	1330	250	2.25	3	8	2007	0	1	97000	213000	98106	TRUE
"7359"	"2008-01-11"	2825000	2424049029	"Single Family"	"2008-01-01"	421900	0.969439338235294	2914055	1	15682	6980	1650	4.25	6	12	1999	0	0	1136000	1877000	98040	FALSE
"7360"	"2012-04-18"	1000000	2424059018	"Single Family"	"2012-04-01"	315200	0.724264705882353	1380711	1	35445	3270	0	2.5	4	11	1989	0	0	346000	613000	98006	FALSE
"7361"	"2007-12-10"	770000	2424059035	"Single Family"	"2007-12-01"	425200	0.977022058823529	788109	1	54160	3220	530	3.25	4	9	1981	0	0	317000	509000	98006	FALSE
"7365"	"2010-05-24"	745000	2424079059	"Single Family"	"2010-05-01"	347800	0.799172794117647	932214	1	43560	2720	0	2.5	4	9	2004	0	0	136000	484000	98024	FALSE
"7366"	"2006-04-18"	341000	2424400100	"Single Family"	"2006-04-01"	396500	0.911075367647059	374283	1	21850	1340	0	1.75	3	7	1965	0	0	167000	114000	98065	FALSE
"7367"	"2006-07-25"	324000	2424400200	"Single Family"	"2006-07-01"	407700	0.936810661764706	345854	1	17185	1160	0	1.5	3	6	1985	0	0	156000	94000	98065	FALSE
"7368"	"2013-09-24"	256900	2424400200	"Single Family"	"2013-09-01"	377500	0.867417279411765	296167	1	17185	1160	0	1.5	3	6	1985	0	0	156000	94000	98065	FALSE
"7369"	"2012-06-27"	458000	2425039025	"Single Family"	"2012-06-01"	322000	0.739889705882353	619011	1	3280	1620	810	1.75	2	7	1915	0	1	317000	240000	98119	FALSE
"7370"	"2006-09-27"	480000	2425039050	"Single Family"	"2006-09-01"	414800	0.953125	503607	1	2568	890	0	1	2	7	1910	0	0	312000	183000	98119	FALSE
"7371"	"2009-06-12"	548000	2425039107	"Single Family"	"2009-06-01"	357100	0.820542279411765	667851	1	3700	1840	920	2	3	8	1903	0	1	342000	297000	98119	FALSE
"7372"	"2007-05-17"	631000	2425039118	"Single Family"	"2007-05-01"	432100	0.992876838235294	635527	1	5040	1550	200	1.75	3	7	1928	0	1	412000	276000	98119	FALSE
"7373"	"2009-09-01"	3328000	2425049063	"Single Family"	"2009-09-01"	351800	0.808363970588235	4116957	1	22257	4830	0	4.25	4	11	1990	0	1	2536000	1164000	98039	FALSE
"7374"	"2009-08-21"	1245000	2425049107	"Single Family"	"2009-08-01"	352600	0.810202205882353	1536653	1	17424	4150	1020	3.75	4	9	1963	2000	0	876000	682000	98039	FALSE
"7375"	"2006-06-19"	845000	2425049184	"Single Family"	"2006-06-01"	404400	0.929227941176471	909357	1	6098	3960	990	3.5	4	11	2008	0	0	821000	1243000	98039	FALSE
"7376"	"2010-01-26"	1351000	2425049184	"Single Family"	"2010-01-01"	350800	0.806066176470588	1676041	1	6098	3960	990	3.5	4	11	2008	0	0	821000	1243000	98039	TRUE
"7377"	"2007-05-09"	3600000	2425049186	"Single Family"	"2007-05-01"	432100	0.992876838235294	3625827	1	19166	4740	0	4.25	3	11	1997	0	0	1158000	1252000	98039	FALSE
"7378"	"2006-04-28"	1675000	2425049216	"Single Family"	"2006-04-01"	396500	0.911075367647059	1838487	1	23522	5280	0	3.25	4	10	1959	1993	0	1000000	1068000	98039	FALSE
"7379"	"2012-03-08"	499500	2425059113	"Single Family"	"2012-03-01"	313600	0.720588235294118	693184	1	16552	2090	0	2.25	3	8	1967	0	0	364000	229000	98008	FALSE
"7380"	"2006-07-24"	550000	2425059138	"Single Family"	"2006-07-01"	407700	0.936810661764706	587098	1	12196	2180	0	2.25	4	8	1978	0	0	345000	261000	98008	FALSE
"7382"	"2013-04-22"	412000	2425069087	"Single Family"	"2013-04-01"	356000	0.818014705882353	503658	1	53578	1850	0	2	3	7	1990	0	1	257000	204000	98053	FALSE
"7384"	"2006-04-10"	875000	2425700042	"Single Family"	"2006-04-01"	396500	0.911075367647059	960404	1	14971	4360	1900	3	5	9	1954	2003	0	577000	641000	98004	FALSE
"7385"	"2013-11-12"	865000	2425700042	"Single Family"	"2013-11-01"	382600	0.879136029411765	983921	1	14971	4360	1900	3	5	9	1954	2003	0	577000	641000	98004	FALSE
"7386"	"2007-03-01"	2350000	2426039123	"Single Family"	"2007-03-01"	429600	0.987132352941177	2380633	1	24250	7880	0	4.75	5	13	1996	0	1	463000	1952000	98177	FALSE
"7387"	"2007-11-08"	612500	2426039125	"Single Family"	"2007-11-01"	428400	0.984375	622222	1	8160	2160	360	2	4	8	1949	0	1	214000	298000	98177	FALSE
"7388"	"2009-02-23"	535000	2426039182	"Single Family"	"2009-02-01"	374400	0.860294117647059	621880	1	6800	2050	700	1.75	3	8	1959	0	0	263000	298000	98177	FALSE
"7389"	"2006-09-20"	351000	2426039185	"Single Family"	"2006-09-01"	414800	0.953125	368262	1	6600	830	0	1	2	6	1949	0	0	204000	96000	98177	FALSE
"7390"	"2006-08-22"	533000	2426039233	"Single Family"	"2006-08-01"	411100	0.944623161764706	564246	1	7200	2190	610	2.5	3	8	1959	0	0	243000	337000	98177	FALSE
"7391"	"2007-11-16"	299950	2426039247	"Townhouse"	"2007-11-01"	428400	0.984375	304711	1	1756	1390	0	1.5	2	7	2005	0	0	89000	209000	98133	FALSE
"7392"	"2012-03-30"	685000	2426039280	"Single Family"	"2012-03-01"	313600	0.720588235294118	950612	1	10032	2610	0	2.75	4	9	2005	0	0	225000	469000	98177	FALSE
"7393"	"2007-03-22"	652000	2426039305	"Single Family"	"2007-03-01"	429600	0.987132352941177	660499	1	6656	2200	0	2.5	3	9	2001	0	1	204000	431000	98177	FALSE
"7394"	"2011-04-05"	400000	2426049140	"Single Family"	"2011-04-01"	318700	0.732306985294118	546219	1	8276	1980	0	3.25	5	7	1979	0	1	189000	285000	98034	FALSE
"7395"	"2007-06-04"	485000	2426049159	"Single Family"	"2007-06-01"	433200	0.995404411764706	487239	1	8274	1510	400	2.5	3	7	1989	0	0	200000	158000	98034	FALSE
"7396"	"2007-02-07"	424900	2426049166	"Single Family"	"2007-02-01"	427800	0.982996323529412	432250	1	7217	1510	0	1.75	3	8	1991	0	0	187000	193000	98034	FALSE
"7397"	"2006-02-24"	386000	2426049168	"Single Family"	"2006-02-01"	387600	0.890625	433404	1	7200	1570	0	2.25	3	8	1991	0	0	187000	195000	98034	FALSE
"7398"	"2006-08-14"	449950	2426049172	"Single Family"	"2006-08-01"	411100	0.944623161764706	476328	1	8269	2760	1380	2.25	3	7	1999	0	0	200000	252000	98034	FALSE
"7400"	"2010-05-12"	940000	2426059023	"Single Family"	"2010-05-01"	347800	0.799172794117647	1176216	1	169448	4270	0	3.75	4	9	1971	2015	0	628000	747000	98072	FALSE
"7401"	"2007-05-10"	750000	2426059071	"Single Family"	"2007-05-01"	432100	0.992876838235294	755381	1	98445	2320	940	2.5	3	8	1978	0	0	524000	160000	98072	FALSE
"7402"	"2006-10-06"	796000	2426059097	"Single Family"	"2006-10-01"	418300	0.961167279411765	828160	1	49222	3530	0	2.5	4	9	1986	0	0	378000	456000	98072	FALSE
"7404"	"2012-09-25"	690000	2426059124	"Single Family"	"2012-09-01"	329600	0.757352941176471	911068	1	47480	4160	0	3.25	4	10	1995	0	0	378000	530000	98072	FALSE
"7405"	"2006-06-09"	550000	2426069050	"Single Family"	"2006-06-01"	404400	0.929227941176471	591889	1	45429	2320	600	2.75	4	8	1977	0	0	152000	284000	98019	FALSE
"7406"	"2006-09-06"	375000	2426069074	"Single Family"	"2006-09-01"	414800	0.953125	393443	1	14010	1920	0	2	3	7	1989	0	0	100000	234000	98019	FALSE
"7407"	"2007-09-07"	475000	2426900051	"Single Family"	"2007-09-01"	433500	0.99609375	476863	1	8081	2480	1240	2	5	7	1956	0	0	180000	261000	98133	FALSE
"7408"	"2007-11-13"	395000	2426900120	"Single Family"	"2007-11-01"	428400	0.984375	401270	1	8253	1540	0	1.5	3	7	1956	0	0	180000	182000	98133	FALSE
"7410"	"2007-08-13"	270000	2428200201	"Single Family"	"2007-08-01"	434600	0.998621323529412	270373	1	7615	1080	0	1	3	7	1946	0	1	120000	131000	98106	FALSE
"7411"	"2010-03-11"	180000	2430700030	"Single Family"	"2010-03-01"	350300	0.804917279411765	223625	1	10164	860	0	1	2	7	1928	0	0	71000	103000	98002	FALSE
"7412"	"2008-07-02"	640000	2432000070	"Single Family"	"2008-07-01"	400300	0.919806985294118	695798	1	9100	1330	0	2	3	7	1958	0	0	549000	124000	98033	FALSE
"7413"	"2006-02-17"	624000	2432000110	"Single Family"	"2006-02-01"	387600	0.890625	700632	1	9549	2410	630	2.75	4	7	1956	0	0	549000	190000	98033	FALSE
"7415"	"2006-12-12"	425000	2433200087	"Single Family"	"2006-12-01"	423400	0.972886029411765	436845	1	5760	1880	0	3	3	8	1900	0	0	101000	181000	98108	FALSE
"7416"	"2006-04-06"	481950	2436200080	"Single Family"	"2006-04-01"	396500	0.911075367647059	528990	1	4000	2040	710	1.75	3	7	1928	0	2	288000	220000	98105	FALSE
"7417"	"2009-07-01"	599000	2436200255	"Single Family"	"2009-07-01"	354400	0.814338235294118	735567	1	4000	2030	590	2.75	4	7	1927	0	0	360000	342000	98105	FALSE
"7418"	"2010-12-15"	425000	2436200380	"Multiplex"	"2010-12-01"	330600	0.759650735294118	559468	2	4000	1940	1000	1	3	7	1926	0	0	360000	201000	98105	FALSE
"7419"	"2008-04-04"	470000	2436200585	"Single Family"	"2008-04-01"	411700	0.946001838235294	496828	1	3600	1010	0	1	2	6	1924	0	0	330000	119000	98105	FALSE
"7420"	"2006-02-28"	889500	2436200667	"Single Family"	"2006-02-01"	387600	0.890625	998737	1	4001	2550	0	2.5	4	9	2005	0	0	414000	520000	98105	TRUE
"7421"	"2006-08-04"	505000	2436200685	"Single Family"	"2006-08-01"	411100	0.944623161764706	534605	1	4000	1480	610	1.5	3	7	1948	0	0	360000	162000	98105	FALSE
"7422"	"2008-03-14"	515000	2436200685	"Single Family"	"2008-03-01"	415100	0.953814338235294	539937	1	4000	1480	610	1.5	3	7	1948	0	0	360000	162000	98105	FALSE
"7423"	"2006-05-31"	357500	2436700115	"Single Family"	"2006-05-01"	400600	0.920496323529412	388377	1	4000	600	0	1	1	6	1948	0	2	342000	1000	98105	FALSE
"7424"	"2007-05-09"	507000	2436700120	"Single Family"	"2007-05-01"	432100	0.992876838235294	510637	1	4000	1380	0	1	4	7	1928	0	2	342000	154000	98105	FALSE
"7425"	"2009-04-17"	535000	2436700235	"Single Family"	"2009-04-01"	365000	0.838694852941177	637896	1	4000	1900	830	1.75	3	7	1941	0	0	360000	232000	98105	FALSE
"7426"	"2009-04-29"	405000	2436700315	"Single Family"	"2009-04-01"	365000	0.838694852941177	482893	1	4000	1010	0	1.75	2	7	1919	0	0	360000	166000	98105	FALSE
"7427"	"2010-04-28"	505000	2436700405	"Single Family"	"2010-04-01"	349100	0.802159926470588	629550	1	4000	1370	0	1.75	3	7	1927	0	0	360000	227000	98105	FALSE
"7428"	"2008-07-11"	705000	2436700445	"Single Family"	"2008-07-01"	400300	0.919806985294118	766465	1	4000	1900	650	2.75	3	7	1928	0	0	360000	255000	98105	FALSE
"7429"	"2012-02-14"	285000	2436700580	"Single Family"	"2012-02-01"	312300	0.717601102941177	397157	1	2123	920	0	1	2	6	1918	0	1	178000	147000	98105	TRUE
"7430"	"2007-02-28"	465000	2436700587	"Townhouse"	"2007-02-01"	427800	0.982996323529412	473043	1	1112	1460	260	2.5	3	8	2006	0	1	119000	342000	98105	FALSE
"7431"	"2006-11-16"	490000	2436700593	"Townhouse"	"2006-11-01"	421200	0.967830882352941	506287	1	1294	1460	260	2.5	3	8	2006	0	0	142000	368000	98105	TRUE
"7437"	"2013-06-26"	404500	2436700665	"Townhouse"	"2013-06-01"	366100	0.841222426470588	480848	1	814	1200	100	2.5	2	9	2004	0	0	135000	368000	98105	FALSE
"7439"	"2006-05-01"	574000	2436700910	"Single Family"	"2006-05-01"	400600	0.920496323529412	623577	1	4000	1820	910	2	3	7	1940	0	0	360000	189000	98105	FALSE
